spotify_artist_id,youtube_channel_id
776Uo845nYHJpNaStv1Ds4,UCEqrtYLjy1o4hvaUI0J530w
0qT79UgT5tY4yudH9VfsdT,UC5zU9uDbWQh6YW8qY5JsTXw
3y24n3XhZ96wgwRXjvS17T,UC48nZNzBVu13HPwJ3upxQnQ
3y24n3XhZ96wgwRXjvS17T,UCL05rT1FGIX8SE3EeADcQtA
1Yox196W7bzVNZI7RBaPnf,UC-Ugu5IBFgrYuHBAW2DjmZQ
1Yox196W7bzVNZI7RBaPnf,UCLVz1B001PIbq9LliJenV2w
3RGLhK1IP9jnYFH4BRFJBS,UCWfAZudbGLAyrrEBaGuslNA
60df5JBRRPcnSpsIMxxwQm,UC0d604wgOhA8on5Lgw4lMYQ
0Ty63ceoRnnJKVEYP0VQpk,UCwERP8ZAI10RtZIAPsZQDDw
73jBynjsVtofjRpdpRAJGk,UCxmNWF8fQ4miqfGs84dFVrg
1QOmebWGB6FdFtW7Bo3F0W,UCZuU_8S5VItTh-InZ0CV-rA
1HwM5zlC5qNWhJtM00yXzG,UCQcTmBevae2jDeFEZ6VEQPw
1HwM5zlC5qNWhJtM00yXzG,UCZe87x5wDk_YUmdmfAGymPQ
6UBA15slIuadJ8h2lPRPos,UCJdoPEnnkvS744DCD_12scQ
2iE18Oxc8YSumAU232n4rW,UC61njVWfh29aExlrfE-2B5w
2iE18Oxc8YSumAU232n4rW,UCG16tbsOLv3EsQhhPFOknjQ
7nwUJBm0HE4ZxD3f5cy5ok,UCGDOBEUVPWkzmHo4dDa96zQ
7nwUJBm0HE4ZxD3f5cy5ok,UCSuWu2ZVL3kRmKtCggqskQQ
2BTZIqw0ntH9MvilQ3ewNY,UC8vzbjthwDMK8dAHEte6eMQ
1XkoF8ryArs86LZvFOkbyr,UCj5CgwX_iJEqJsqUJyYjg4A
3EA9hVIzKfFiQI0Kikz2wo,UCb4JB8-ZAeceuR7EPCPOPzg
3gMaNLQm7D9MornNILzdSl,UCqBNd0XhYrv8OFlyr4fufdA
3gMaNLQm7D9MornNILzdSl,UCM3iG_kXUM_9HHVIDI7vEtg
7K78lVZ8XzkjfRSI7570FF,UCr8cOYxkxaG_NOjQMd6D_CQ
5AyEXCtu3xnnsTGCo4RVZh,UCYsLvn5A8481MCtzSwJNdww
74cb3MG0x0BOnYNW1uXYnM,UCsOoQeBWPnfWBYAwmO795zg
2e4nwiX8ZCU09LGLOpeqTH,UC2ScTcowKLzbyCl8ogJ_KKg
5Z1CCuBsyhEHngq3U5IraY,UCPH9tUyrdCyygc8xIHJenNQ
5Z1CCuBsyhEHngq3U5IraY,UCqljQ3DHw8sTiPw5WLArNuA
4RVnAU35WRWra6OZ3CbbMA,UCyd8nl1opqfEVwJer32vURA
2wIVse2owClT7go1WT98tk,UC_u0CLjE2CglTTAS_WX-zCg
7fAKtXSdNInWAIf0jVUz65,UCa61SNyOCMWaL2PPEM-Qz6w
7lbSsjYACZHn1MSDXPxNF2,UChcgcbX3zMBwd0wTJyy2JlA
6roFdX1y5BYSbp60OTJWMd,UC2mK990tp7umnN6Y-DEGpDg
3grHWM9bx2E9vwJCdlRv9O,UCB1W3WXbDmsEG_hQLxYALgg
23wEWD21D4TPYiJugoXmYb,UCgyFSSvdNv3MC_atQPqM_XA
23wEWD21D4TPYiJugoXmYb,UCwhR7Yzx_liQ-mR4nMUHhkg
23wEWD21D4TPYiJugoXmYb,UCzy5cqx6IGmlR90biGw5Lnw
6IE6z7DcZIT4Ml3Fh5Ivch,UCZ-LXqc3x6vL5f8XQvEBVaA
5rQoBDKFnd1n6BkdbgVaRL,UC8MyBFjXbTezvZgMTEBFwgA
76fuWYgIf3TVIopTs3vaJ6,UCaROBZOfWIBrklgmdHFgUbg
5vBSrE1xujD2FXYRarbAXc,UC9MNPh0ZtaDW0t-v7DlOEQA
5gznATMVO85ZcLTkE9ULU7,UCdIs5dRqgZ1IWOdLZimHL_w
3OsRAKCvk37zwYcnzRf5XF,UCkkiTV-Lnt-m3DQp-ZeFdkA
4pejUc4iciQfgdX6OKulQn,UCAqa6dDmCH4XwipdfxoMo4Q
7MhMgCo0Bl0Kukl93PZbYS,UCI3EFb2lvZyBMykNd64JDhg
7MhMgCo0Bl0Kukl93PZbYS,UCLdfTpBoh9G_DI3OURnIFOQ
08F3Y3SctIlsOEmKd6dnH8,UCo0pv-U5bTDLlfdROjmCCGg
08F3Y3SctIlsOEmKd6dnH8,UCWQZ8TaDxcwMNiKcFOZpa6g
4W3fa7tiXGVXl3KilbACqt,UCa38HkuUiibKmC4LwoBO8Ag
14pVkFUHDL207LzLHtSA18,UChTDORxN3YPmasEurM6kRoA
7oPgCQqMMXEXrNau5vxYZP,UC-rX_f6vueiRY0E75gBNQ0g
1Vvvx45Apu6dQqwuZQxtgW,UCKE0Xnj818IDaHvIcRiq0Bg
4tpUmLEVLCGFr93o8hFFIB,UCiNz8SJChrsACj3MKj_0QEA
7EK1bQADBoqbYXnT4Cqv9w,UCB2ADTh5dbYcI46S-_ju7ww
3crnzLy8R4lVwaigKEOz7V,UCc-lKM4_OHLDDtvC1KFUIAQ
4etuCZVdP8yiNPn4xf0ie5,UCRZPKE-1WmcljvmOGFOGgYA
7mWCSSOYqm4E9mB7V4ot6S,UCpt6OaDIQ8YEXXF0Hl2v6VA
61J0BktHv7PuP3tjTPYXSX,UC-6TzsYLnG8R-K-r-rVaaeA
4NEYQeEYBUjfaXgDQGvFvu,UCB6y3fGQ3CWHF0nkrFAj1bQ
4BoRxUdrcgbbq1rxJvvhg9,UCm3MHjUa5oXEKRe-yMx2Fvg
4BoRxUdrcgbbq1rxJvvhg9,UCrGhWcQFUqVfUt1tkufxn5g
6qhOH2mrlqUDod9sWA5kR2,UC5D-hftrs8cVUeW3we-VHXw
0MvSBMGRQJY3mRwIbJsqF1,UC21STFbJjiTnlv60q4SgLUA
3r17AfJCCUqC9Lf0OAc73G,UCCJ_1t1xHtks-cv1IU6EAWw
3r17AfJCCUqC9Lf0OAc73G,UCDAtMQlTXquEjxFHZvJ-Mxg
7LnaAXbDVIL75IVPnndf7w,UC8M3WivWgoljGSB1MTnx2gA
7LnaAXbDVIL75IVPnndf7w,UClAwmyyLqLfHbTVYwIIwVAw
7LnaAXbDVIL75IVPnndf7w,UCyqVl85TaMgopGnNSD69OEg
4uoz4FUMvpeyGClFTTDBsD,UCsTl5H5X4SvTUkCCaMbAWyg
2NdeV5rLm47xAvogXrYhJX,UClc5Eis2-L2JCcN62jmD21w
2NdeV5rLm47xAvogXrYhJX,UCypRipZQkVU_TZYa6WgSMvg
2yQf6b8hxahZaT5dHlWaB1,UCE7CGq5CJQGA7V287kvs-aw
2yQf6b8hxahZaT5dHlWaB1,UCIybLvQYy3iu4CzaCl93fIQ
0a1gHP0HAqALbEyxaD5Ngn,UCGU4r5GpJcsGImckTkldSAQ
5as8A4G47Ohu9NSWs3Je8U,UC68zY8Df_wOJcVrQL3kJjbw
5LhTec3c7dcqBvpLRWbMcf,UCu8p4aaEDzHNuLyjo3IJCKA
1bs7HoMkSyQwcobCpE9KpN,UCkTnQRDlSWKfXdxzXRgJmhA
3CkvROUTQ6nRi9yQOcsB50,UChv9FR8xwUxEkdBUVu4VUOw
3CkvROUTQ6nRi9yQOcsB50,UCqlnY5lvEp6F52AZSql04qQ
3CkvROUTQ6nRi9yQOcsB50,UCVHLRJcnRMVBIpdinBLuQwA
34EP7KEpOjXcM2TCat1ISk,UC1wNaX00osCIK4VjwboFqzA
34EP7KEpOjXcM2TCat1ISk,UCl0q_XqiWDMA-Q9SzUO3y-Q
34EP7KEpOjXcM2TCat1ISk,UCXu9UDG9BQTUe514_7OmLGg
67ea9eGLXYMsO2eYQRui3w,UCUtwj-3S97bj3lYDVxDKtlQ
09xj0S68Y1OU1vHMCZAIvz,UC_5bueJxjzBN94UoXIjnE-A
3YcBF2ttyueytpXtEzn1Za,UC8FhfVPXx7ac7araOiNkTYw
3YcBF2ttyueytpXtEzn1Za,UCiLgtimaqmJrTIu3FIHFOVg
1OAjDaKgg00KCUYqDe68un,UC7Sqfp5sOFUI4436LBoB_JQ
1OAjDaKgg00KCUYqDe68un,UCsyM7tKqxIR-sGPnr8yn-Ng
0NKDgy9j66h3DLnN8qu1bB,UCyduOPMIl8N6vlyJxRo2v7g
0NKDgy9j66h3DLnN8qu1bB,UCYkW00cPFkp1UzYON7XZB2A
5ZNxiPcbKgaNcBrERMpqeu,UC6nMOIbArzvza6npl0irIWw
3rIZMv9rysU7JkLzEaC5Jp,UCxzIGPpp-8XdTLY83zTeUXA
293zczrfYafIItmnmM3coR,UCjsrlAJyfzPeBIPbinoCnSQ
293zczrfYafIItmnmM3coR,UCk0YBqtXKF9p-nfyjVoW9Cg
7G1GBhoKtEPnP86X2PvEYO,UCqj1HtTq76Bo6rBXNwrF5Uw
7G1GBhoKtEPnP86X2PvEYO,UCJ-FRbWianyv9q-Ly9whFQQ
5YFS41yoX0YuFY39fq21oN,UCFdlShE75U5X6nuYAURJ3Hg
5YFS41yoX0YuFY39fq21oN,UClbhAkGCr1orTmxPgDTyXJA
7nzSoJISlVJsn7O0yTeMOB,UCeoT9BqyKRktIHvQnWE8zug
7nzSoJISlVJsn7O0yTeMOB,UCxyzciBLt1Hyw06dlqwAIkw
0vEsuISMWAKNctLlUAhSZC,UC7ZujKO4WDplOaj4wpYDyVQ
69MEO1AADKg1IZrq2XLzo5,UC6jd0WZLAp0LGcAyiJiDgBQ
0lZoBs4Pzo7R89JM9lxwoT,UC3Pb3fztIUVLCisYZgygcjg
2UZMlIwnkgAEDBsw1Rejkn,UCvYomLPMwUr1FAXRMGhVfCQ
3HrbmsYpKjWH1lzhad7alj,UCOFm_j0F5igEmydrjg1mMHw
39T6qqI0jDtSWWioX8eGJz,UCChUINpPbvMLZkBjwPU4t6A
5Dl3HXZjG6ZOWT5cV375lk,UCHWa5v6bbSxpns7mUfC3e5g
4xXCRXOfQKQ2gjWxNhNzYW,UCLIx3q_0KLVHAxgxsvh_vSQ
2CvCyf1gEVhI0mX6aFXmVI,UCRfCiKTwOOKV8aoxE9M44bA
1zuJe6b1roixEKMOtyrEak,UCfBkblXPcSNt784AZz5J6AQ
5K0rbdBrs2tNXe5LeWMATT,UCRKkYBaoEIaE6dIcIYZ1T5Q
0uq5PttqEjj3IH1bzwcrXF,UCc3_ZthcYkMidoyly5kr83w
0uq5PttqEjj3IH1bzwcrXF,UCnGcCZ0hZT6WJxTUZJqtOMA
7mEIug7XUlQHikrFxjTWes,UCtPHmTX4_qC_h5cerkmLThQ
6Ff53KvcvAj5U7Z1vojB5o,UCjkyfFH-MWZhasolgds05EA
4aeIWo5CMF1uRmqgJdwkZW,UC7eoqLsLRu18nqF_xetFnmQ
2w9zwq3AktTeYYMuhMjju8,UCr8RbU-D7iSvpy0ZO-AasoQ
0vn7UBvSQECKJm2817Yf1P,UCBfrXu99z5Pr2NzruCDxMng
0vn7UBvSQECKJm2817Yf1P,UCrbbXRLgMFYYCHPpregTcyQ
72OaDtakiy6yFqkt4TsiFt,UCmoUgBTHRydApyOeqlDF1oQ
0TImkz4nPqjegtVSMZnMRq,UCxkBNnXKgt7_-W80LBMEDMQ
0TImkz4nPqjegtVSMZnMRq,UCMUzGYjI0Be6RhNEk_1fpXg
2bA6fzP0lMAQ4kz6CF61w8,UCFGqp-AuKZQXAx95K8fPbAA
2bA6fzP0lMAQ4kz6CF61w8,UCKB_bev_I9nJqOw8CNlFB6A
5cB4d4jPYjMT326sjihQ4m,UC_03rF65ZuLX5kVBmBBOupg
1eYhYunlNJlDoQhtYBvPsi,UClapQBGYNOoLYmCct6e3B5Q
1eYhYunlNJlDoQhtYBvPsi,UCuDb3PN8JzDZLY-TUosFkgw
568ZhdwyaiCyOGJRtNYhWf,UChFONkdHg3zrt3zaHmx1bKA
2tRsMl4eGxwoNabM08Dm4I,UC48vpdaG8NDvEGLj11XPPZQ
0cQbJU1aAzvbEmTuljWLlF,UCtJXMyhnbdIQrCSDwAeJlNw
3VNITwohbvU5Wuy5PC6dsI,UCX8pxyrMe7tJDhpM2DRgHvw
459INk8vcC0ebEef82WjIK,UCUROzjdfvV996Ow-GqUGsUw
6O2zJ0tId7g07yzHtX0yap,UCppDTVlStRaBhBrifooOOWg
43sZBwHjahUvgbx1WNIkIz,UCis-JwIzHYm1mKnNyPz9RJg
43sZBwHjahUvgbx1WNIkIz,UCP-tFf_VMQzhyeKMONL1KvQ
2FS22haX3FYbyOsUAkuYqZ,UCS7dfokaYTjV6M-cLJEW5RA
3OKg7YbOIatODzkRIbLJR4,UCa_UMppcMsHIzb5LDx1u9zQ
09hVIj6vWgoCDtT03h8ZCa,UC2Vr5tlVtYMm46jMU9vjoyA
6BrvowZBreEkXzJQMpL174,UCPT5Q93YbgJ_7du1gV7UHQQ
7IfculRW2WXyzNQ8djX8WX,UC36iCaFC7QmEMWjOPUTDJmA
1l2ekx5skC4gJH8djERwh1,UC8y7Xa0E1Lo6PnVsu2KJbOA
2ycnb8Er79LoH2AsR5ldjh,UC9UhWlkLfeypFt7pp7v_aBw
2ycnb8Er79LoH2AsR5ldjh,UCn9W4PujTNjq4C_vlOgpyow
79bxUQsBIXO8nVLB9fYKf7,UCmvtGezn6LpfUN1QW0aEaTg
6gZq1Q6bdOxsUPUG1TaFbF,UCe9rl8k6yymUeVzzXfFGWwA
7FIoB5PHdrMZVC3q2HE5MS,UCGVnHHo1u7Xfyht_psktcUQ
7FIoB5PHdrMZVC3q2HE5MS,UCruKOlQdeAU0svDj0Bz54-A
7HGNYPmbDrMkylWqeFCOIQ,UCbEWK-hyGIoEVyH7ftg8-uA
2lolQgalUvZDfp5vvVtTYV,UCtCM_6Hb76yWu2oKS59l-mw
2lolQgalUvZDfp5vvVtTYV,UCwo4ZnAcFI-AyDsitZvBRvg
6P7H3ai06vU1sGvdpBwDmE,UCvnGL-FVjYVe_0YJKxLlwqA
3ScY9CQxNLQei8Umvpx5g6,UC9AZd4iksgpbPbWlHCTgYFw
3ScY9CQxNLQei8Umvpx5g6,UCRGfhmYGDuprNIjtZjrLhNQ
0urTpYCsixqZwgNTkPJOJ4,UCOHeswRskPYl7ZhJ-2B3abA
7i9j813KFoSBMldGqlh2Z1,UC2Q49YuDY5N-aGfB9pW6RHw
1vfezMIyCr4XUdYRaKIKi3,UCznrMQtAIr5-isdho4YQoMA
1d6dwipPrsFSJVmFTTdFSS,UCuxn1zFiLGD-T43TSk9YqSg
6Ha4aES39QiVjR0L2lwuwq,UC-BN_2GM8EEd6w03EHyvtmw
2mxe0TnaNL039ysAj51xPQ,UCkln_Dk0Ej9N5yudDTHDwxw
6J7biCazzYhU3gM9j1wfid,UCd8wWXk6fSa8b8WaZbpWgvg
6RZUqkomCmb8zCRqc9eznB,UC2b9IFlgcfZ_2TOW_BQTh0A
74NBPbyyftqJ4SpDZ4c1Ed,UCsObT2rCuM4f9ABCmHCEVBw
0X380XXQSNBYuleKzav5UO,UC4a5d57ZAWl999-YXw0C1Vg
0X380XXQSNBYuleKzav5UO,UC8txE2ZyN2Sh8XxH5OkHLSw
41qil2VaGbD194gaEcmmyx,UCHR5uCAuIDNbLfPLJcdScZw
41qil2VaGbD194gaEcmmyx,UCKuHFYu3smtrl2AwwMOXOlg
3qAPxVwIQRBuz5ImPUxpZT,UCDOkA4mO0BgCGM0U1w7hNpg
0SD4eZCN4Kr0wQk56hCdh2,UCYPymLmMIXZEbPGZCep2P9A
6O74knDqdv3XaWtkII7Xjp,UCAL9Wqcg-OmP2p-2zDDRGDg
6O74knDqdv3XaWtkII7Xjp,UCIP_rqrDBiovNIbHLve7nNA
3pO5VjZ4wOHCMBXOvbMISG,UCDg8OKNNZEvWvMAYtXZMPMQ
7dOBabd5O4CvKrg4iriHTM,UCjwhEPNX5rsU6gl_8qZMQZg
3vAaWhdBR38Q02ohXqaNHT,UCLcmWbIQrvGd3cGSPpwcwQQ
3vAaWhdBR38Q02ohXqaNHT,UCSJfjbTHLKj1H2-oqi6jN8Q
2hl0xAkS2AIRAu23TVMBG1,UC2wAI2YT-k29MpB3JZ8NEfQ
5BMgsAFg8rZQc3tqs5BB8G,UC9P6y7YXtvsxGNynT1y7ORg
3RwQ26hR2tJtA8F9p2n7jG,UCee8VNCWfOCYccbFhDM8B_A
34jw2BbxjoYalTp8cJFCPv,UCsFPCqkPsesPa8XxN1pJx-w
4TKTii6gnOnUXQHyuo9JaD,UC89Lupwwv9ANeuxfDRXo7mQ
5spEJXLwD1sKUdC2bnOHPg,UCjSkdzVdUS1crC89RI2cNWw
3Ngh2zDBRPEriyxQDAMKd1,UC3Xu7mc5Zzep3lV17hqbs5A
3MdG05syQeRYPPcClLaUGl,UCAzvIPluG5x-iosA1C4LV9g
3MdG05syQeRYPPcClLaUGl,UCP-6vOnN6GHZtJz0719GyDg
4tujQJicOnuZRLiBFdp3Ou,UCMqLx2g4eAN3_gJ2qefQ0Xg
0YWxKQj2Go9CGHCp77UOyy,UCPGTwnuYHJ0nb6osWd9v7gg
0vRvGUQVUjytro0xpb26bs,UC9iPVgY-pv8Af7T75ujpiuw
2yMN0IP20GOaN6q0p0zL5k,UCnxZBLfmnZwjh8vSg6Kt-Dg
7FY5V3XMwlNBPitEjXowHQ,UCB-TQff4X_2z6QejzXDXIbw
7FY5V3XMwlNBPitEjXowHQ,UCqjLqQY15lmXBuaK08dzKDw
7dzq55YG3wjViqexDwiycQ,UC4FK6Ki675LB-rkbD8O7ayg
2JY5qzEozvTdogkDTkkOMf,UC5vVe2R4ucoMzJP53o38Yaw
25IG9fa7cbdmCIy3OnuH57,UCCiF68IcKFzbQmQaittzMKg
25IG9fa7cbdmCIy3OnuH57,UCu2L8AfbVwqHhT3ME89hq_Q
5T2I75UlGBcWd5nVyfmL13,UCaFEpmm_3pB6K9gJjCToKBQ
6pRi6EIPXz4QJEOEsBaA0m,UCPsidN2_ud0ilOHAEoegVLQ
6pRi6EIPXz4QJEOEsBaA0m,UCsNH0JAvjeNjwJKrS_509EA
4BwiodzEp9Hwes5HeFjMVK,UC_719D0uWtzgd4eUivqvcdw
4BwiodzEp9Hwes5HeFjMVK,UC-dJ1kR-1EuaH19j2Q65v-Q
1nIUhcKHnK6iyumRyoV68C,UCpUP3fnfUA2FLtlQ2iBwR8g
1nIUhcKHnK6iyumRyoV68C,UCUAwOBo-ZZ8S8cIH0SGoXpg
5l8VQNuIg0turYE1VtM9zV,UCi25ui2o4rPCkC1eyPP1DAQ
2WKdxPFRD7IqZvlIAvhMgY,UCKEBHtM14rUaNpWVpX_vkHw
5aYyPjAsLj7UzANzdupwnS,UCRmbFkjfC6AsYHfCtOE0S5g
1DFr97A9HnbV3SKTJFu62M,UCbPCDmtTU-W4SdA8abZtWpA
2NPduAUeLVsfIauhRwuft1,UCQplaZZ2mv8fo8Zd-1hQPzg
4ssUf5gLb1GBLxi1BhPrVt,UCKQqfid4_xer7mNlGTJqncQ
4TMHGUX5WI7OOm53PqSDAT,UC9dWluHyEwvIj5NNs7KkJ0A
4TMHGUX5WI7OOm53PqSDAT,UCPuuuhmMW7jh6roOrIV9yRw
0JDkhL4rjiPNEp92jAgJnS,UC2imRvD8-2lCBnWM95JrOGQ
7crPfGd2k81ekOoSqQKWWz,UCfO0DvLW0NPwtLcxD6_nHEg
7crPfGd2k81ekOoSqQKWWz,UCNk73lPOgAB_rRmUXDfp0Vw
7ohlPA8dRBtCf92zaZCaaB,UCaY4Qzbi0DVPX-c5Pvf-yxg
57ylwQTnFnIhJh4nu4rxCs,UC9qjDzIQoyW3USlw__qdmnQ
57ylwQTnFnIhJh4nu4rxCs,UCcX2ZgyB4ImYO3uP_ul2MNA
0HlxL5hisLf59ETEPM3cUA,UCZuJMSiCDWGaYmKAvt990ng
5IFCkqu9J6xdWeYMk5I889,UCfLOtv9PwkKWff1syoz2LwQ
0grdhNhiRLFBaFVyybqsj6,UCSR0-cR2ipqwxWi5herawBA
5KEG7G8LDYlHgFDqZyEEs2,UCxAyTYl5l86rrqpvM-_sEKg
5Qi4Bb7a8C0a00NZcA77L0,UChGnS1Cj7EGy_Wts9oYd4jA
5RwfJb8wxN1fuodcPORVxP,UCTo3VmHW_VwkNu3KV1hPu5A
4qwGe91Bz9K2T8jXTZ815W,UCz8ZHx5wFQpXWywaL2uqevw
6vbY3hOaCAhC7VjucswgdS,UCLSuQaxk_Lxw8nWjhIFvQwg
2z2TRvloJt4EfUNQp9rHAi,UChrLHImT12OXBPl3AlBJuxQ
2z2TRvloJt4EfUNQp9rHAi,UCKurmIrG5nSFMdpCAvN5FqA
40KlwpvpKEQtZTJgbml8lT,UCgBwHAuktyQLOCmx2u4dl3Q
7wOZy3KdFVVINgNFFxkxwO,UCJ6fVRlKcor41vBdhJ9IMXw
3jc496ljiyrS3ECrD7QiqL,UCMSvtHZgu0-n6ISejwL8rAw
2hGh5VOeeqimQFxqXvfCUf,UCGiKlUaxFFNXkEYIW6mfbBQ
2hGh5VOeeqimQFxqXvfCUf,UCH4T2kv7rr9qnuP0DOXLxMA
33EUXrFKGjpUSGacqEHhU4,UCN2OwEXNYJFzgHvR7912Btg
33EUXrFKGjpUSGacqEHhU4,UCRkrwxsHkK5pY8es61J5oGg
3rfgbfpPSfXY40lzRK7Syt,UCBZiKv2PkFW7qa6YVpQglxw
1xU878Z1QtBldR7ru9owdU,UCNDAbwbXmmgosddFdUyRWwg
6GfiCQDFYANz5wUkSmb3Dr,UCv8xpzILpS2IKEd8CUuGd-Q
3vbKDsSS70ZX9D2OcvbZmS,UC8fxkahdLdfHk8pF1fRYD-w
3vbKDsSS70ZX9D2OcvbZmS,UCqFji0pQ0tIH7b_50KAgqLg
0cmWgDlu9CwTgxPhf403hb,UCgyl5xVlLLUZVpgfMGw-ETA
1YzCsTRb22dQkh9lghPIrp,UCwO6O7HAOHQ7_FgI28QWtvQ
2iEvnFsWxR0Syqu2JNopAd,UCgGEU8jHmCNtFI7n_AG-03g
2iEvnFsWxR0Syqu2JNopAd,UCney_E5ANuRPZqOaIuAwz2A
3pFCERyEiP5xeN2EsPXhjI,UCxuJgU_RrAKETUInMzpbfkg
1TrfxjXu8quyDw05p2bacX,UCL4ip7HIJkCLS0890IyYNGg
5ixQSDvAMa5O758xG8MWXT,UCqvzFW0qco9B_9rirRoRldg
3jO7X5KupvwmWTHGtHgcgo,UCwdcsrSoGZLPNpRurWqySAA
2JyWXPbkqI5ZJa3gwqVa0c,UCHPdFezF_hIiofXqBTXkokg
3lPQ2Fk5JOwGWAF3ORFCqH,UCzYJCeitN60eTc9UZvvRDoA
5tth2a3v0sWwV1C7bApBdX,UCbcr80Mcwa7bDEtsKmN7qXA
5tth2a3v0sWwV1C7bApBdX,UCtP6hcVFEsekgnA9z1BYzcA
5VX8hxrcfJWwaTLiqGUHG3,UCl_X3EjSITWnwFVsq0hUvew
3qZ2n5keOAat1SoF6bHwmb,UCCKRUVah2xcFvjQnAwUXWlw
5pnbUBPifNnlusY8kTBivi,UCCbq6JpEv3h2N6NHCzYkDqg
5pnbUBPifNnlusY8kTBivi,UCLB97I4RY2RigxjSF6b9DkQ
5pnbUBPifNnlusY8kTBivi,UCtgewhJNJ03XJEkBkYBcZww
13YmWQJFwgZrd4bf5IjMY4,UCjjFKRDdhWbvAQEG7cNs5qQ
2dyeCWctcFRt3Pha76ONgb,UCOI7A4WThuqaxDAxwc8kliw
05oH07COxkXKIMt6mIPRee,UCYyLyRGNmzYNaX_PVPbotRA
0rSTXALHu0EKAawPLBdODH,UC4EZ1VRVao2-bByh-x8O6PQ
7iWcRnQMinCoV2u5ICgsW0,UC5x11zriypVlJH73_h_8o4w
2LJxr7Pt3JnP60eLxwbDOu,UCnvbNxQSM_QlI9_jou2uhrw
432R46LaYsJZV2Gmc4jUV5,UCMnHk6_QgQT1KQkbUlxhTYw
06nsZ3qSOYZ2hPVIMcr1IN,UCHY-LYY6ufZvd_40Ag9NMcA
0GDGKpJFhVpcjIGF8N6Ewt,UC34wpCgr3l9cG0RtFdTTS-Q
6twIAGnYuIT1pncMAsXnEm,UC2Q68DxvOG_9_ZQX_ZF4ITw
3rxeQlsv0Sc2nyYaZ5W71T,UCVNfRXuaWVILL9giCEg0rQg
1yAwtBaoHLEDWAnWR87hBT,UCBEGcyJUC-0SFTJ1t45yOzw
1yAwtBaoHLEDWAnWR87hBT,UCIJdJU2RCaOieKNh7vCxWCA
3JFsVIxOn7STeilPICkkB2,UC0Ri4yolakY_tb7RdcvzQ2g
3JFsVIxOn7STeilPICkkB2,UC4_yA-FDGB3Zwmk96E7yujA
0YrtvWJMgSdVrk3SfNjTbx,UCOtn115fCfFKIxG7_Quv9ZA
5nLYd9ST4Cnwy6NHaCxbj8,UCse-L5jdWjkURTdqbc59eWw
0GByy3DcfbQwDvXGCWmzv9,UC4oEfUAo2t1rJgM73BtO--g
7C4sUpWGlTy7IANjruj02I,UCmcjOnFmIlg-LqTocHbQkFw
7C4sUpWGlTy7IANjruj02I,UCRLD4l_mxKZcKGtoH6KOvDw
4xtWjIlVuZwTCeqVAsgEXy,UC1kxQJwhVuZyheS1XKpzAHQ
7Js6Lde8thlIHXggv2SCBz,UCcVWnNUkJcqn2-7QUIk_wIQ
3UbyYnvNIT5DFXU4WgiGpP,UCdUzfHh6yiFUkdIfbbvCEQg
7oEkUINVIj1Nr3Wnj8tzqr,UCStXqgyucmicmfhpvnJK6cw
5l4nhyz8876RhgE2d18h65,UCHubnYpuorQh5QglY2J60JQ
4rUyBlggM5tZUH5QZn9ZuO,UC16aF70kysMIJdz51HdMx9Q
49Z1AvGeUaBSanPaOmplK6,UCHkLu9m9qA7uu5jwMefB2dA
7jmTilWYlKOuavFfmQAcu6,UCvwLGtS025Kafufr8SsR_EQ
2eogQKWWoohI3BSnoG7E2U,UC6dX999wO3gBsS1qzm4I-KA
5NDMothbpdpq2xHqSjrrWn,UCJ-IaDIn7dqUsAjkRhMr8HA
0wi4yTYlGtEnbGo4ltZTib,UCjgTZwPfNbkzm6aUjG0pIlg
5re6NsyXzHg6uvNimzQ3F6,UCp6gxyU1Onf4uq2DFExLjEg
25NQNriVT2YbSW80ILRWJa,UCiYz468hinIFtTokZ54pQ_g
25NQNriVT2YbSW80ILRWJa,UCrgWiquB-NYsL3O6D-Lm9_A
1qma7XhwZotCAucL7NHVLY,UCXteDRy5qB0IjA8WPusCJ7w
5AboYJAlMb9FGadTTDKRoN,UCsHhF2X0RGM8Asz6YrFkb_Q
1nJvji2KIlWSseXRSlNYsC,UCXNWrugB_J3sRBYR9idQWzg
32ogthv0BdaSMPml02X9YB,UC4IpV5hKYMP5dBqsKRrXjOA
32ogthv0BdaSMPml02X9YB,UCIzsJBIyo8hhpFm1NK0uLgw
5KDIH2gF0VpelTqyQS7udb,UCygNV8cau_ZC22-Y7TlPpCw
0FMucZsEnCxs5pqBjHjIc8,UCD34EEHvQlLswufPsoY1qSw
0FMucZsEnCxs5pqBjHjIc8,UCITWDrIiWv0Y-zj8xrvoY-Q
2TI7qyDE0QfyOlnbtfDo7L,UCQv0bxIpI_K0zmmCBTOttAQ
0xliTEbFfy5HQHvsTknTkX,UCObmDvjXCn62yi-aOuGP5Yg
5PokPZn11xzZXyXSfnvIM3,UCJVhvnXSXF-raZDl6O2BlrQ
0hSFeqPehe7FtCNWuQ6Bsy,UCOfESRUR5duQ2hMnTQ4oqhA
1bj5GrcLom5gZFF5t949Xl,UCL_XuR9jOkgivUmZGaXPEeA
5RK6c1tyaKpwcDpbgCGNgj,UCDb_skTTFMn9MAj-WKrXsHg
3EhbVgyfGd7HkpsagwL9GS,UCJQa4Ah9-Qf36bl1JhkAaYA
7dnB1wSxbYa8CejeVg98hz,UCLOy9a02FwlHySZW9RrVa3A
